lap_number,driver,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_life,is_personal_best
40.0,VER,84.337,27.654,28.924,27.759,HARD,18.0,False
41.0,VER,88.738,27.581,28.766,32.391,HARD,19.0,False
42.0,VER,104.09,47.115,29.109,27.866,MEDIUM,1.0,False
43.0,VER,81.745,26.877,27.614,27.254,MEDIUM,2.0,True
44.0,VER,83.045,27.541,28.129,27.375,MEDIUM,3.0,False
45.0,VER,83.363,27.387,28.389,27.587,MEDIUM,4.0,False
46.0,VER,82.941,27.42,28.126,27.395,MEDIUM,5.0,False
47.0,VER,82.52,27.372,27.933,27.215,MEDIUM,6.0,False
48.0,VER,82.57,27.332,28.011,27.227,MEDIUM,7.0,False
49.0,VER,82.584,27.341,27.98,27.263,MEDIUM,8.0,False
50.0,VER,82.585,27.313,28.095,27.177,MEDIUM,9.0,False
51.0,VER,82.574,27.291,28.043,27.24,MEDIUM,10.0,False
52.0,VER,82.92,27.286,28.412,27.222,MEDIUM,11.0,False
53.0,VER,83.711,27.394,28.522,27.795,MEDIUM,12.0,False
1.0,ZHO,96.732,,32.786,30.474,MEDIUM,2.0,False
2.0,ZHO,88.721,28.437,30.907,29.377,MEDIUM,3.0,True
3.0,ZHO,86.997,27.856,30.169,28.972,MEDIUM,4.0,True
4.0,ZHO,86.226,27.734,29.687,28.805,MEDIUM,5.0,True
5.0,ZHO,89.256,27.948,30.958,30.35,MEDIUM,6.0,False
6.0,ZHO,85.942,27.648,29.667,28.627,MEDIUM,7.0,True
7.0,ZHO,86.381,27.955,29.622,28.804,MEDIUM,8.0,False
8.0,ZHO,86.411,27.845,29.699,28.867,MEDIUM,9.0,False
9.0,ZHO,86.315,27.98,29.607,28.728,MEDIUM,10.0,False
10.0,ZHO,86.128,27.822,29.566,28.74,MEDIUM,11.0,False
11.0,ZHO,86.488,28.011,29.651,28.826,MEDIUM,12.0,False
12.0,ZHO,86.348,27.957,29.526,28.865,MEDIUM,13.0,False
13.0,ZHO,86.802,27.971,29.784,29.047,MEDIUM,14.0,False
14.0,ZHO,87.092,28.089,29.923,29.08,MEDIUM,15.0,False
15.0,ZHO,92.048,28.121,30.159,33.768,MEDIUM,16.0,False
16.0,ZHO,109.128,51.275,29.328,28.525,HARD,2.0,False
17.0,ZHO,85.092,27.696,29.104,28.292,HARD,3.0,True
18.0,ZHO,85.245,27.567,29.322,28.356,HARD,4.0,False
19.0,ZHO,85.777,27.812,29.365,28.6,HARD,5.0,False
20.0,ZHO,85.588,27.673,29.408,28.507,HARD,6.0,False
21.0,ZHO,85.743,27.658,29.532,28.553,HARD,7.0,False
22.0,ZHO,85.876,27.859,29.584,28.433,HARD,8.0,False
23.0,ZHO,86.061,27.791,29.681,28.589,HARD,9.0,False
24.0,ZHO,86.041,28.004,29.474,28.563,HARD,10.0,False
25.0,ZHO,85.583,27.703,29.387,28.493,HARD,11.0,False
26.0,ZHO,85.549,27.868,29.236,28.445,HARD,12.0,False
27.0,ZHO,85.603,27.803,29.335,28.465,HARD,13.0,False
28.0,ZHO,85.699,27.843,29.385,28.471,HARD,14.0,False
29.0,ZHO,85.515,27.798,29.355,28.362,HARD,15.0,False
30.0,ZHO,85.491,27.793,29.374,28.324,HARD,16.0,False
31.0,ZHO,85.478,27.73,29.327,28.421,HARD,17.0,False
32.0,ZHO,85.356,27.789,29.265,28.302,HARD,18.0,False
33.0,ZHO,85.451,27.762,29.332,28.357,HARD,19.0,False
34.0,ZHO,85.487,27.676,29.261,28.55,HARD,20.0,False
35.0,ZHO,85.52,27.707,29.299,28.514,HARD,21.0,False
36.0,ZHO,86.606,28.604,29.492,28.51,HARD,22.0,False
37.0,ZHO,85.205,27.585,29.165,28.455,HARD,23.0,False
38.0,ZHO,86.652,27.851,29.989,28.812,HARD,24.0,False
39.0,ZHO,85.584,27.686,29.407,28.491,HARD,25.0,False
40.0,ZHO,85.82,27.848,29.35,28.622,HARD,26.0,False
41.0,ZHO,86.437,28.066,29.641,28.73,HARD,27.0,False
42.0,ZHO,87.64,28.194,29.965,29.481,HARD,28.0,False
43.0,ZHO,86.916,28.549,29.732,28.635,HARD,29.0,False
44.0,ZHO,86.918,28.627,29.773,28.518,HARD,30.0,False
45.0,ZHO,85.632,27.696,29.417,28.519,HARD,31.0,False
46.0,ZHO,85.857,27.802,29.456,28.599,HARD,32.0,False
47.0,ZHO,87.442,27.812,30.016,29.614,HARD,33.0,False
48.0,ZHO,85.84,27.662,29.428,28.75,HARD,34.0,False
49.0,ZHO,86.298,28.173,29.563,28.562,HARD,35.0,False
50.0,ZHO,85.539,27.803,29.412,28.324,HARD,36.0,False
51.0,ZHO,85.946,27.857,29.469,28.62,HARD,37.0,False
52.0,ZHO,87.28,27.669,29.864,29.747,HARD,38.0,False
