distance_m,x_m,y_m
1863.6658333333335,1607.8256213948061,10687.631666522857
1875.4834326495222,1515.0,10754.0
1880.5991666666666,1471.4682349628035,10781.433175367556
1889.955799335578,1387.0,10829.0
1895.8658333333335,1334.5197053721236,10855.312678283886
1903.5185387301726,1266.0,10885.0
1910.3325,1199.549814611661,10908.599779787812
1916.229577948075,1141.0,10926.0
1923.6658333333335,1072.142299675057,10941.999995071776
1928.1768198226648,1030.0,10949.0
1936.3991666666668,947.0448681759289,10957.450198242586
1939.7189244632855,912.0,10959.0
1948.6658333333337,815.0046568619387,10957.043258393804
1950.8518794161419,792.0,10955.0
1960.399166666667,698.2600559351251,10938.54456594392
1960.641005059104,696.0,10938.0
1971.2177760124703,600.0,10908.0
1971.9325000000003,593.4341727156274,10905.428071907194
1981.6011358158803,505.0,10864.0
1985.0769444444447,476.3249905339219,10846.927713406334
1991.6921970553774,427.0,10811.0
1996.0102777777781,398.2217228185283,10784.898343963163
2001.7243179551995,363.0,10745.0
2007.0102777777781,331.282796232471,10699.66476054669
2011.858222138981,304.0,10654.0
2018.1436111111113,272.70954835974595,10593.214099771338
2022.146892332698,255.0,10555.0
2029.5436111111114,226.59218758653608,10486.954807158903
2032.685476844686,217.0,10458.0
2041.2769444444448,199.13998083352178,10376.472907684956
2043.5232021881534,196.0,10354.0
2053.4769444444446,187.66831479837566,10248.90329873547
2054.787739522977,187.0,10235.0
2066.210277777778,183.09761931582548,10114.752194869488
2066.4712074568324,183.0,10112.0
2077.5581444110917,177.0,9994.0
2078.276944444445,176.40978252100052,9986.149907425024
2087.6460324813274,165.0,9884.0
2089.210277777778,162.1692042611938,9868.573774997558
2097.3989771192796,142.0,9795.0
2099.7436111111115,133.9961593396678,9773.505121836333
2106.436904649467,105.0,9711.0
2109.3436111111114,89.98839698925558,9685.565280812496
2114.761656193733,58.0,9641.0
2118.210277777778,35.06890065480369,9613.855166099343
2122.663770696755,3.0,9581.0
2126.641666666667,-27.537568383648473,9554.461575784484
2130.268522733951,-57.0,9532.0
2134.775,-95.66275340156558,9505.768926499215
2137.635911715642,-121.0,9491.0
2142.7083333333335,-166.97777034950383,9469.605871002455
2144.8682454308564,-187.0,9462.0
2149.2408333333333,-228.620947144119,9448.921969346615
2151.940919734937,-255.0,9443.0
2156.7741666666666,-303.0136730406389,9437.573104852145
2158.776540675999,-323.0,9437.0
2164.1075,-375.92962792962044,9439.968254594445
2165.4681088065395,-389.0,9442.0
2171.374166666667,-443.0365235058563,9457.290640134219
2172.1444940348138,-450.0,9460.0
2178.9075000000003,-510.63674744848237,9490.158154405603
2179.067263253517,-512.0,9491.0
2186.2107679902892,-569.0,9534.0
2186.7075000000004,-572.7484303883247,9537.319520328674
2193.5975040291123,-622.0,9587.0
2194.8408333333336,-630.1982141459271,9596.576893676647
2201.3358385093,-669.0,9649.0
2203.374166666667,-679.4328594828977,9665.970941994923
2209.5354810151616,-707.0,9719.0
2212.5075,-719.0744567003765,9745.862519484066
2218.363079088177,-740.0,9800.0
2224.096388888889,-755.7463970835689,9853.454893545784
2226.8845723993495,-762.0,9880.0
2234.563055555556,-774.8532594393025,9955.016823094435
2236.5849875866465,-777.0,9975.0
2245.6297222222224,-780.2816216817661,10064.910200033657
2246.8341657660385,-780.0,10077.0
2257.563055555556,-772.2302802597045,10183.644134256427
